gene	SRR17276325	SRR17276326	SRR17276331	SRR17276332	SRR17276333	SRR17276334	SRR17276335	SRR17276336	SRR17276337	SRR17276338	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000126012	66.5303	69.83763	94.44178	83.41371	89.60628	104.23399	98.16897	98.20379	93.39839	92.26498	748.51681	0.04553	0.16906	0.26932	0.78768	0.99999
ENSG00000157625	35.03457	28.78074	33.65596	28.23233	38.87031	34.93046	28.73238	33.5896	33.77248	40.08698	281.82457	-0.09896	0.14617	-0.67699	0.49841	0.99999
ENSG00000184634	40.1659	44.87613	51.27639	43.15056	53.46372	67.35262	58.33544	71.69854	60.20819	52.178	455.19426	0.20448	0.18004	1.13575	0.25606	0.99999
ENSG00000102081	72.19246	62.74475	77.47396	61.91864	117.97479	123.27853	61.38282	86.47796	71.15513	67.43377	668.16459	0.11102	0.22618	0.49085	0.62353	0.99999
ENSG00000158301	20.52531	32.73639	30.11322	28.39274	30.82347	29.44935	36.56849	25.40595	22.47617	33.18943	244.07357	-0.15224	0.20076	-0.75833	0.44825	0.99999
ENSG00000189221	39.81202	70.92884	32.81689	121.43112	26.18631	27.21975	71.72212	35.05533	79.0742	74.65592	496.65886	-0.51254	0.46031	-1.11348	0.2655	0.99999
ENSG00000101825	34.85763	13.64016	101.62047	26.62822	16.09367	10.96222	14.91037	15.51229	59.27653	53.39521	294.87019	0.41922	0.62467	0.67111	0.50215	0.99999
ENSG00000228459	0.70777	0.81841	0.46615	0.16041	0.27277	0.0929	0.87068	0.24429	1.04811	1.54181	5.33323	-0.53	0.81787	-0.64802	0.51697	0.99999
ENSG00000102158	108.11174	138.44765	126.79252	141.6429	99.42615	96.43038	141.59405	101.50168	136.83679	135.67902	1036.88423	-0.11378	0.20234	-0.56234	0.57388	0.99999
ENSG00000268089	13.8015	12.68535	32.81689	18.9285	22.64025	36.41687	12.95134	31.6353	66.84623	39.35665	243.62566	0.69023	0.44489	1.55146	0.12079	0.99999
ENSG00000147400	136.24557	147.04095	122.50395	187.52044	96.01648	95.12977	144.20609	101.25739	171.54093	195.24146	1186.9198	-0.30764	0.27562	-1.11617	0.26435	0.99999
ENSG00000147383	25.47969	29.32635	31.97782	38.81946	25.36799	26.01205	34.60946	23.20736	33.1902	40.73617	261.76332	-0.25839	0.22893	-1.12867	0.25904	0.99999
ENSG00000130741	112.5353	139.53886	258.24652	149.98427	122.61195	117.42581	136.04348	106.75387	211.95145	215.60955	1331.25369	0.12654	0.31641	0.39993	0.68921	0.99999
ENSG00000174010	25.47969	16.7774	54.72589	25.82617	25.2316	22.48184	22.96414	24.06237	41.57509	40.73617	253.58742	0.14029	0.3518	0.39879	0.69005	0.99999
ENSG00000171100	25.47969	49.51379	28.62155	34.16754	36.8245	39.57547	40.81304	39.94109	61.48921	45.44273	339.12307	0.20959	0.25935	0.80815	0.419	0.99999
ENSG00000196338	38.75036	37.64685	35.24086	55.18138	50.59959	55.0898	48.43148	66.44634	85.59578	68.24525	457.28616	0.04668	0.29253	0.15958	0.87321	0.99999
ENSG00000001497	32.73432	29.73555	27.59602	24.06165	33.41482	34.28016	32.5416	38.23108	31.5598	27.59023	260.8301	0.06006	0.12996	0.46215	0.64398	0.99999
ENSG00000188158	13.09373	24.14309	22.46838	17.32439	44.73495	29.82095	35.69781	15.87872	8.85072	6.49182	181.38534	-0.24036	0.47549	-0.50549	0.61322	0.99999
ENSG00000147145	131.29118	114.16816	154.76146	229.2273	141.29697	95.68717	101.76052	86.23367	170.2599	247.33831	1254.09728	-0.50969	0.32582	-1.56432	0.11774	0.99999
ENSG00000156531	162.25609	155.36145	156.06667	150.62592	120.56614	136.28455	126.24835	137.77845	123.67717	123.34457	1168.47016	0.01188	0.13042	0.0911	0.92742	0.99999
ENSG00000165704	1.76942	3.00084	3.35627	4.65192	2.45497	2.4154	2.06786	3.78646	2.21268	2.92132	24.18368	0.03125	0.34771	0.08988	0.92838	0.99999
ENSG00000223749	1.59248	0.95481	1.49168	1.12288	1.63664	0.6503	0.43534	0.85501	1.39748	1.13607	9.44455	-0.14765	0.48429	-0.30487	0.76047	0.99999
ENSG00000156504	5.66215	6.13807	6.52609	3.84986	11.5929	7.24621	5.22407	9.40509	5.82284	3.08361	53.4459	0.24413	0.33288	0.73339	0.46332	0.99999
ENSG00000172943	26.01052	27.14392	34.40179	30.6385	39.00669	39.66837	33.52111	39.33037	29.92941	31.16073	277.25501	0.04045	0.15829	0.25556	0.79829	0.99999
ENSG00000184083	38.57342	33.282	47.2675	30.79891	38.46115	31.77186	29.49423	46.65901	34.93705	36.75993	308.30984	0.11505	0.16615	0.69245	0.48866	0.99999
ENSG00000269556	3.00802	2.31883	2.70366	2.8874	5.72826	4.08761	3.70038	3.78646	4.3089	4.86886	31.41833	-0.28834	0.30523	-0.94465	0.34484	0.99999
ENSG00000134597	31.67267	36.69204	37.57161	37.85699	28.91405	32.23636	35.0448	30.41386	27.71673	32.86483	278.6393	-0.066	0.15527	-0.42508	0.67078	0.99999
ENSG00000171659	3.71579	2.86443	0.55938	0.64164	3.00051	3.06571	1.08835	1.46573	2.21268	0.56803	15.77091	0.201	0.61721	0.32566	0.74468	0.99999
ENSG00000102034	1.59248	2.59163	1.21199	0.80205	3.95522	4.18051	3.48271	3.78646	1.51394	0.73033	19.6761	0.29886	0.55608	0.53744	0.59096	0.99999
ENSG00000147202	21.23308	19.64183	26.85018	6.73726	36.14257	27.68425	18.17541	26.50525	16.30396	18.66398	180.7209	0.19016	0.34007	0.55917	0.57605	0.99999
ENSG00000197565	47.06665	61.78994	75.4229	63.52275	100.65363	66.05202	86.85016	29.80314	73.01844	65.64852	563.8608	-0.28299	0.2915	-0.9708	0.33165	0.99999
ENSG00000133142	138.8997	172.82086	137.60717	149.34263	110.74628	111.9447	145.1856	98.08164	126.47213	157.18317	1138.28158	-0.16695	0.20258	-0.82414	0.40986	0.99999
ENSG00000185515	15.39398	17.0502	26.2908	18.76809	25.50438	23.22504	16.86939	20.27591	18.05081	16.95988	166.08758	0.1287	0.1878	0.6853	0.49315	0.99999
ENSG00000067829	28.84159	30.28116	33.74918	29.1948	43.37108	36.78847	41.90139	35.54391	33.30666	32.94598	290.175	-0.10042	0.15192	-0.66098	0.50863	0.99999
ENSG00000155008	29.01854	32.87279	33.18981	38.49864	26.45909	29.44935	31.56209	33.22317	33.77248	33.27057	270.96385	-0.02028	0.16297	-0.12443	0.90097	0.99999
ENSG00000102024	85.46313	153.99743	278.75708	53.57727	130.79517	165.5481	171.30595	144.12994	86.52743	88.36989	1132.84176	0.60744	0.35054	1.73289	0.08312	0.99999
ENSG00000147257	3.18496	3.00084	1.77137	1.60411	1.0911	1.3006	2.72087	2.19859	2.32914	3.24591	18.96018	-0.23965	0.41031	-0.58408	0.55917	0.99999
ENSG00000130032	1.06165	1.36402	0.27969	0.16041	0.95471	0.2787	1.63252	1.22144	0.34937	0.40574	6.40186	-0.33948	0.73679	-0.46076	0.64497	0.99999
ENSG00000102003	19.10977	18.82342	28.06217	26.94905	20.59444	20.90254	23.18181	28.33741	18.74955	22.88366	191.56686	-0.02735	0.1968	-0.13899	0.88946	0.99999
ENSG00000101846	17.34034	10.23012	22.8413	12.35165	24.82244	16.35043	15.78104	10.62653	32.02563	23.04596	156.2492	-0.04503	0.35796	-0.1258	0.89989	0.99999
ENSG00000006757	4.6005	9.68452	7.45838	12.51206	5.04632	4.18051	8.81562	3.42003	10.71403	9.49429	64.8553	-0.25303	0.42706	-0.5925	0.55352	0.99999
ENSG00000204116	23.53333	19.50543	23.7736	21.49507	26.45909	29.35645	20.56977	28.09312	20.37995	19.80005	194.74327	0.07857	0.14761	0.53226	0.59455	0.99999
ENSG00000165175	52.19798	50.605	64.23533	67.69344	50.19043	60.66381	69.11009	66.56849	68.24371	72.14034	524.84694	-0.06178	0.1862	-0.33178	0.74006	0.99999
ENSG00000260802	5.8391	0.95481	1.39845	3.52904	1.36387	0.8361	1.63252	0.85501	3.72662	2.84017	19.45808	-0.97479	0.57386	-1.69864	0.08939	0.99999
ENSG00000182872	88.47115	74.06608	109.73147	118.38331	89.74267	96.24458	98.93082	98.57022	94.09713	118.88144	833.26444	-0.17744	0.17889	-0.99193	0.32123	0.99999
ENSG00000237351	2.83108	0.68201	0.37292	0.16041	0.95471	1.1148	0.10883	1.34358	0.8152	0.32459	7.10403	0.04346	0.81093	0.05359	0.95726	0.99999
ENSG00000130985	125.98291	186.73382	378.14004	377.60746	327.19251	292.63553	254.67339	230.36361	335.62862	413.69118	2478.72978	-0.13522	0.33884	-0.39907	0.68984	0.99999
ENSG00000224975	1.59248	0.95481	1.67814	1.60411	4.228	3.34441	1.30602	2.44288	1.6304	2.43443	17.66744	-0.18695	0.4491	-0.41628	0.6772	0.99999
ENSG00000147123	47.95136	55.37906	57.8957	66.24974	54.14565	58.89871	65.30087	54.1098	58.46133	53.23292	481.46576	-0.06078	0.14622	-0.41571	0.67762	0.99999
ENSG00000198088	0.17694	0.4092	1.02553	0.80205	0.95471	0.6503	1.19718	0.61072	0.58228	0.97377	6.25681	-0.40572	0.56176	-0.72224	0.47015	0.99999
ENSG00000165240	29.72631	30.82677	28.62155	24.38247	32.46012	32.79376	30.80024	27.4824	26.55216	26.29187	242.85405	-0.01596	0.11284	-0.14146	0.88751	0.99999
ENSG00000237836	5.8391	9.95732	2.79689	3.68945	3.81884	3.34441	2.28553	2.80931	2.09622	2.02869	32.16723	0.2314	0.47941	0.48267	0.62933	0.99999
ENSG00000044446	11.32431	18.68702	13.89124	14.27658	22.91302	18.39423	17.74007	20.03162	11.41277	14.282	136.24704	-0.01686	0.22678	-0.07433	0.94075	0.99999
ENSG00000101945	11.14736	6.13807	12.30633	5.7748	18.13948	21.18124	11.64532	18.44375	12.22797	6.89756	102.60911	0.3686	0.36599	1.00713	0.31387	0.99999
ENSG00000232828	8.31629	9.54811	4.47503	3.84986	5.31909	3.99471	3.26504	5.13005	2.91142	1.94755	40.40141	0.19526	0.41885	0.46619	0.64108	0.99999
ENSG00000102109	6.72381	12.68535	31.51167	14.11617	32.32373	33.90856	32.75927	18.07731	28.53193	27.50908	200.43557	0.08662	0.43213	0.20045	0.84113	0.99999
ENSG00000102103	50.95938	46.37655	46.89459	53.41686	48.28101	59.82771	53.65555	45.68186	51.24101	57.93949	432.98104	-0.13087	0.13871	-0.94343	0.34546	0.99999
ENSG00000102100	9.90877	12.41255	13.89124	16.36192	13.36593	14.58533	13.38668	13.19155	12.34443	13.71397	112.19958	-0.0617	0.17909	-0.34454	0.73044	0.99999
ENSG00000068308	39.63507	53.46944	50.81024	52.93563	48.96295	49.42289	66.17155	55.81981	53.45369	61.67228	449.17135	-0.09338	0.18191	-0.51334	0.60771	0.99999
ENSG00000279155	2.83108	0.1364	0	0.32082	1.63664	1.1148	0.43534	0.73286	0.93165	0.40574	6.99136	-0.90843	0.91167	-0.99644	0.31904	0.99999
ENSG00000102057	0.88471	0.54561	0.65261	0.80205	1.0911	1.4864	1.63252	0.97715	0.8152	0.32459	7.68216	-0.09629	0.54984	-0.17512	0.86099	0.99999
ENSG00000067445	113.24307	147.72296	150.65934	150.62592	127.11272	122.81402	162.708	122.99902	119.71763	178.20044	1179.35217	-0.19846	0.18754	-1.05823	0.28995	0.99999
ENSG00000067992	38.57342	43.23931	56.03111	42.3485	78.9681	68.46742	46.79896	50.44548	158.38131	94.21253	573.3063	0.28895	0.41369	0.69847	0.48489	0.99999
ENSG00000126947	29.72631	24.00669	42.13987	47.64206	29.59599	32.32926	32.5416	20.64234	32.72437	41.4665	281.97811	-0.3069	0.26159	-1.17323	0.2407	0.99999
ENSG00000198960	19.99448	16.36819	23.30745	30.79891	18.68502	18.58003	24.37899	18.68803	21.77743	26.37302	185.44512	-0.33965	0.21595	-1.57287	0.11575	0.99999
ENSG00000102401	80.86263	101.61921	110.4773	111.80646	85.65106	75.43494	103.61071	82.20292	100.73517	123.99375	826.09708	-0.15979	0.20658	-0.77352	0.43922	0.99999
ENSG00000228275	22.47167	24.14309	12.2131	11.06836	6.41019	7.06041	9.46863	7.45078	9.66592	10.79265	101.21321	-0.02108	0.41847	-0.05037	0.95983	0.99999
ENSG00000261101	1.06165	0.54561	0.9323	0.32082	1.36387	0.8361	0.54417	1.22144	1.16457	0.56803	7.09646	0.28742	0.51795	0.55492	0.57895	0.99999
ENSG00000184867	61.9298	75.15729	81.76253	91.27385	49.09933	42.17668	80.86424	53.62122	65.21583	107.03387	602.07741	-0.3579	0.28935	-1.23692	0.21612	0.99999
ENSG00000169249	283.10767	225.60829	271.48516	256.81799	228.72106	201.96497	100.88984	108.70817	170.60927	143.38806	1666.65682	-0.07703	0.3163	-0.24352	0.8076	0.99999
ENSG00000196440	9.90877	9.54811	11.09435	7.86014	22.0947	17.18653	9.57746	17.34445	11.29631	9.49429	104.12304	0.14615	0.30071	0.48602	0.62695	0.99999
ENSG00000184905	24.41804	22.64267	12.30633	10.58713	21.27638	23.03924	17.41357	18.19946	2.44559	3.00247	127.91252	0.01716	0.56412	0.03041	0.97574	0.99999
ENSG00000184515	1.2386	1.36402	0	0.32082	0.54555	1.1148	1.63252	0.97715	0	0	5.93164	-0.15104	1.22729	-0.12307	0.90206	0.99999
ENSG00000157514	15.0401	11.32133	31.41844	27.10946	14.32064	13.47052	16.10755	15.268	23.40783	14.36315	153.73006	0.08356	0.34087	0.24514	0.80634	0.99999
ENSG00000186416	14.50927	12.68535	17.80689	14.75781	15.8209	18.39423	12.8425	17.22231	13.97482	12.4156	125.9129	0.15566	0.15372	1.01263	0.31124	0.99999
ENSG00000198814	6.90075	7.22929	7.08546	7.05808	7.63767	7.98941	6.96543	5.98506	8.26844	7.79018	61.33379	-0.04259	0.18712	-0.22758	0.81997	0.99999
ENSG00000102038	203.12976	210.0585	177.88244	190.40784	173.6207	171.95821	181.64525	150.84786	163.50541	189.39883	1524.31189	-0.14653	0.12539	-1.16856	0.24258	0.99999
ENSG00000122126	44.23557	39.42007	41.3008	40.9048	42.1436	32.23636	35.0448	40.06324	40.64344	39.6001	332.34163	-0.09981	0.12582	-0.79329	0.42761	0.99999
ENSG00000013563	14.33233	14.86778	11.37403	11.06836	12.27483	13.28472	17.74007	15.14586	13.74191	15.09348	116.80284	-0.10405	0.18509	-0.56218	0.57399	0.99999
ENSG00000125962	15.39398	10.91213	10.72143	8.50178	12.82038	15.60723	13.06017	14.41299	13.39254	9.16969	103.45789	0.11468	0.19495	0.58823	0.55638	0.99999
ENSG00000102362	11.67819	27.41673	7.45838	2.56658	8.18322	8.82552	12.40717	6.71792	4.19245	1.7041	75.44487	0.56733	0.60479	0.93806	0.34822	0.99999
ENSG00000089472	67.59196	78.29453	40.27527	39.4611	17.59393	15.51433	84.99997	33.71175	88.62366	84.15021	468.58276	-0.24142	0.51653	-0.46739	0.64022	0.99999
ENSG00000166432	13.44761	20.18744	16.5949	13.47452	21.54915	13.09892	12.1895	30.78029	19.68121	14.60659	146.68156	0.37371	0.25468	1.46739	0.14227	0.99999
ENSG00000196976	5.30827	3.81925	5.96671	5.29356	4.50077	3.99471	8.38028	3.0536	6.40513	6.89756	45.46607	-0.43995	0.31479	-1.39761	0.16223	0.99999
ENSG00000158352	8.84711	12.54895	11.37403	12.35165	13.50232	9.29002	12.29833	13.68013	12.22797	16.1484	103.1904	-0.16245	0.21984	-0.73896	0.45993	0.99999
ENSG00000182518	12.5629	13.09456	17.43397	15.39945	11.32012	12.82022	15.3457	12.09226	12.46088	15.09348	116.10541	-0.09228	0.19784	-0.46643	0.64091	0.99999
ENSG00000184368	0.17694	1.09121	0.65261	0.64164	0.95471	0.7432	0.43534	0.61072	1.04811	1.13607	6.33357	0.184	0.57073	0.3224	0.74715	0.99999
ENSG00000173674	41.58144	45.55814	50.90347	38.81946	44.59856	44.77788	38.09217	40.55181	38.66367	36.75993	352.18744	0.10385	0.11004	0.94378	0.34528	0.99999
ENSG00000201592	1.41554	2.72803	2.05106	1.60411	0.81832	1.2077	2.06786	2.07645	1.39748	1.94755	14.60996	0.17244	0.40776	0.4229	0.67237	0.99999
ENSG00000177189	32.38044	40.10208	28.71478	24.38247	42.1436	40.13287	36.02431	37.25392	29.11421	23.37055	278.21999	0.11276	0.18177	0.62036	0.53502	0.99999
ENSG00000173681	47.59748	57.01588	35.80024	43.7922	49.5085	38.73937	46.25478	51.66692	47.28148	47.95831	391.08747	-0.07538	0.15665	-0.48121	0.63037	0.99999
ENSG00000288739	2.30025	2.72803	1.58491	2.08534	1.22748	1.9509	1.63252	1.71002	0.93165	1.62295	14.90721	-0.03744	0.37776	-0.0991	0.92106	0.99999
ENSG00000287918	4.24662	4.50125	1.8646	3.36863	2.86413	1.1148	3.26504	2.68717	2.44559	2.02869	23.81859	-0.36161	0.39444	-0.91678	0.35926	0.99999
ENSG00000130119	54.85211	48.96818	76.26197	70.42042	80.74113	78.50064	53.54671	65.71348	55.08409	69.62476	548.72621	-0.06769	0.18679	-0.36237	0.71708	0.99999
ENSG00000231728	3.53885	1.63682	2.33074	2.08534	4.90993	4.73791	1.95903	3.29789	3.02788	2.19099	24.66025	0.02811	0.37438	0.07507	0.94016	0.99999
ENSG00000235703	3.3619	2.72803	1.21199	1.60411	3.95522	3.25151	1.30602	6.47363	4.19245	2.02869	24.95725	0.52411	0.46802	1.11983	0.26279	0.99999
ENSG00000229335	6.36992	3.41004	1.30522	2.56658	3.40968	3.34441	0.87068	4.76362	2.44559	0.32459	23.68009	0.19288	0.63659	0.30299	0.7619	0.99999
ENSG00000226310	1.76942	0.54561	0.55938	0.16041	1.90942	1.2077	0.10883	1.71002	0.8152	0.73033	7.7967	0.06451	0.72889	0.08851	0.92947	0.99999
ENSG00000288832	9.55488	8.5933	7.92453	5.45397	8.72877	10.12612	2.93854	6.47363	3.84308	3.32706	55.407	0.29724	0.37084	0.80155	0.42282	0.99999
ENSG00000171004	8.13935	16.23179	17.71366	8.8226	28.91405	30.00675	13.93085	29.92528	4.54182	4.30083	133.62114	0.59294	0.5267	1.12576	0.26027	0.99999
ENSG00000203952	8.13935	6.27447	5.96671	6.73726	4.50077	4.27341	6.09475	4.39718	4.89119	6.08608	48.32449	-0.33002	0.24007	-1.37468	0.16923	0.99999
ENSG00000147127	3.53885	3.27364	2.14429	1.60411	1.50026	0.929	1.74136	1.0993	1.39748	2.19099	16.30032	-0.29617	0.44926	-0.65924	0.50974	0.99999
ENSG00000090889	48.30525	41.46609	45.96229	35.29042	50.19043	56.1117	37.00383	64.24775	23.05845	18.58283	348.36491	0.25569	0.29655	0.86222	0.38857	0.99999
ENSG00000130055	23.71027	86.34223	39.06328	37.21535	100.24447	76.45684	72.04863	117.62468	66.84623	68.40755	574.64534	0.30831	0.38726	0.79612	0.42596	0.99999
ENSG00000284391	6.54686	8.86611	1.67814	1.60411	6.81935	3.90181	3.37388	6.71792	3.72662	2.27214	37.56212	0.26287	0.49595	0.53003	0.59609	0.99999
ENSG00000231651	1.94637	1.22761	0.65261	0.32082	0.68194	0.7432	0.3265	0.73286	0.69874	0.32459	6.31093	0.22926	0.62692	0.3657	0.71459	0.99999
ENSG00000120509	31.49573	39.42007	34.21533	35.45083	31.09624	28.98485	38.85402	31.6353	35.98516	38.46403	291.47374	-0.09681	0.16455	-0.58835	0.5563	0.99999
ENSG00000129675	75.55436	163.68195	170.42406	127.68714	173.89347	159.97409	134.62863	209.35484	130.89749	121.23472	1228.04572	0.34914	0.21923	1.59259	0.11125	0.99999
ENSG00000072315	9.90877	3.00084	2.5172	1.60411	2.86413	2.78701	0.87068	1.83216	2.32914	1.37951	23.93147	-0.381	0.58664	-0.64946	0.51604	0.99999
ENSG00000289449	897.09744	901.75114	268.78149	468.23967	196.26095	164.6191	291.35071	171.24591	415.16864	296.91958	3415.3841	-0.18048	0.51789	-0.34849	0.72747	0.99999
ENSG00000126768	14.86315	12.82175	19.85795	24.70329	23.04941	24.24694	23.61715	21.98592	20.03058	18.58283	171.42731	-0.13272	0.22172	-0.59861	0.54943	0.99999
ENSG00000130150	16.10175	15.27698	20.9767	17.4848	16.63922	17.00073	17.5224	17.34445	17.58498	19.55661	147.75827	-0.03767	0.15981	-0.23574	0.81363	0.99999
ENSG00000181544	10.97042	7.22929	11.84018	4.65192	17.32115	16.16463	6.63892	14.29085	11.29631	4.54427	86.66219	0.46135	0.36933	1.24914	0.21161	0.99999
ENSG00000102053	24.24109	19.23263	15.84906	18.12644	24.27689	14.77113	15.45454	13.3137	25.62051	21.423	161.70583	-0.25047	0.23202	-1.07952	0.28036	0.99999
ENSG00000243978	1.2386	3.41004	2.70366	2.24575	2.59135	2.87991	3.59155	2.32074	5.58993	4.05739	25.97916	0.21536	0.40978	0.52554	0.59921	0.99999
ENSG00000204620	23.53333	29.59915	2.5172	5.13315	11.18374	11.89122	10.23047	9.1608	8.50135	3.97624	95.60832	0.18815	0.58763	0.32019	0.74882	0.99999
ENSG00000102317	169.8646	227.24511	87.91569	90.63221	263.36337	264.02228	240.19837	233.41721	144.75586	77.00921	1490.41105	0.16148	0.37708	0.42823	0.66849	0.99999
ENSG00000228343	13.09373	17.0502	2.5172	4.81233	7.09213	6.87461	3.91805	4.76362	3.61016	2.51558	54.76572	0.14268	0.55262	0.25819	0.79626	0.99999
ENSG00000101940	55.55988	75.15729	82.97452	72.66618	108.4277	102.84049	100.23684	108.70817	81.86916	92.83302	739.49922	0.01972	0.20817	0.09472	0.92454	0.99999
ENSG00000101856	160.6636	164.63676	125.11438	131.05578	111.29182	123.27853	209.72463	110.1739	123.79362	109.4683	1151.1788	-0.20066	0.21646	-0.92701	0.35392	0.99999
ENSG00000077713	10.97042	14.73138	5.22087	15.07863	5.86464	4.64501	16.32522	9.89367	2.79496	5.68034	76.93081	-0.59515	0.47877	-1.24307	0.21384	0.99999
ENSG00000207175	1.41554	1.50042	1.49168	1.76452	1.22748	0.8361	1.30602	0.48858	0.69874	0.81148	9.71498	-0.39107	0.47011	-0.83187	0.40548	0.99999
ENSG00000005022	34.50375	43.78492	47.64042	47.00042	48.4174	54.4395	47.2343	50.93405	47.98022	41.38535	389.06642	0.11426	0.13824	0.82652	0.40851	0.99999
ENSG00000077721	74.84659	64.79077	58.92123	46.51919	60.82862	58.71291	50.28167	56.0641	55.78283	51.44767	483.55278	0.02073	0.12486	0.16606	0.86811	0.99999
ENSG00000018610	25.65663	25.0979	23.49391	24.8637	22.91302	26.01205	22.96414	20.88663	17.8179	26.04842	198.13866	-0.16135	0.14634	-1.10251	0.27024	0.99999
ENSG00000131828	69.36138	66.70039	82.50837	83.89495	60.82862	60.01351	73.13697	59.1177	64.75	81.06659	592.17886	-0.1966	0.17449	-1.12677	0.25984	0.99999
ENSG00000180815	17.34034	18.00501	8.29745	8.50178	9.13793	7.61781	6.74776	9.52723	6.87095	7.70904	83.14739	0.00187	0.33795	0.00555	0.99557	0.99999
ENSG00000269335	5.13133	4.77406	4.84795	4.49151	4.77355	4.27341	3.04737	4.51933	4.65827	3.40821	36.75942	0.13354	0.22795	0.58582	0.558	0.99999
ENSG00000160211	17.69423	16.641	20.32409	20.53261	20.59444	18.48713	19.91677	22.59664	30.51169	19.06972	173.72957	0.10884	0.20315	0.53574	0.59214	0.99999
ENSG00000125351	16.63258	15.54979	17.90012	15.88069	17.8667	16.44333	12.08066	17.46659	15.25585	14.68774	133.83923	0.06573	0.14147	0.46464	0.64219	0.99999
ENSG00000147065	405.72868	554.609	446.94362	569.61941	400.43235	376.52439	715.47987	444.23778	604.76038	516.18078	4259.54995	-0.15431	0.23591	-0.65411	0.51304	0.99999
ENSG00000101935	28.84159	27.14392	28.99447	29.67603	36.55173	33.81566	20.56977	31.39101	35.86871	20.61153	245.39265	0.18108	0.18026	1.00458	0.3151	0.99999
ENSG00000130826	37.86565	33.964	52.11545	41.54645	46.64437	46.54298	34.93597	47.14759	32.49146	34.89353	341.6397	0.07554	0.16533	0.45693	0.64772	0.99999
ENSG00000102225	73.78494	76.65771	192.42629	134.58482	106.92744	109.0648	100.56334	116.52539	172.00676	198.81196	1087.59281	0.05595	0.34462	0.16235	0.87103	0.99999
ENSG00000102226	116.60497	95.07193	177.41629	108.91906	118.11118	119.28382	127.55437	129.83909	185.86512	166.83975	1135.27494	0.10328	0.24018	0.43002	0.66718	0.99999
ENSG00000071889	19.46365	23.18828	25.45173	32.88425	18.13948	20.34514	34.93597	22.4745	27.83319	37.08452	222.54803	-0.32325	0.27292	-1.18441	0.23625	0.99999
ENSG00000203879	250.90418	280.85094	312.97241	330.92786	275.91098	298.58115	356.10741	370.70708	408.29769	385.28947	2761.77169	0.0094	0.20011	0.04697	0.96254	0.99999
ENSG00000102312	2.30025	4.50125	4.3818	5.13315	5.31909	6.59591	7.40077	7.32864	5.9393	4.62542	45.01612	0.14455	0.31499	0.4589	0.64631	0.99999
ENSG00000147246	4.42356	23.87028	0.55938	0	0.27277	0.929	19.91677	2.56502	0	0	44.03487	0.13387	2.08071	0.06434	0.9487	0.99999
ENSG00000205542	171.81097	288.21663	329.38086	159.92975	243.99641	265.32288	318.66825	296.9321	205.42987	182.17668	2059.64925	0.3194	0.21901	1.45834	0.14475	0.99999
ENSG00000225470	89.5328	68.74642	174.80586	115.97714	173.6207	148.36157	59.85913	76.21786	119.60118	137.30198	977.19592	-0.0097	0.33969	-0.02856	0.97721	0.99999
ENSG00000101966	127.39845	138.03844	150.65934	146.93646	128.06743	132.10404	138.00251	131.67125	138.46719	146.39052	1160.25684	-0.04079	0.12331	-0.33076	0.74082	0.99999
