gene	SRR17276325	SRR17276326	SRR17276331	SRR17276332	SRR17276333	SRR17276334	SRR17276335	SRR17276336	SRR17276337	SRR17276338	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000154370	13.44761	13.23096	17.71366	18.60767	24.41328	28.14875	20.3521	31.14672	18.74955	17.52791	170.05077	0.12825	0.19064	0.67274	0.50111	0.99924
ENSG00000270094	8.31629	6.41088	2.79689	2.24575	4.36439	4.27341	3.04737	3.78646	3.02788	2.67788	33.92858	0.02636	0.33836	0.0779	0.93791	NA
ENSG00000162931	12.03208	6.00167	6.43286	2.8874	9.00154	7.24621	2.8297	7.45078	4.07599	2.51558	49.73467	0.31988	0.36699	0.87163	0.38341	NA
ENSG00000171960	17.51729	16.5046	26.19757	21.81589	27.14102	27.31265	22.2023	26.62739	20.03058	16.87873	185.93518	0.09903	0.17221	0.57506	0.56525	0.99924
ENSG00000234917	1.59248	1.50042	1.49168	1.76452	0.95471	1.6722	0.65301	1.22144	0.34937	0.89263	10.10732	0.00171	0.61698	0.00277	0.99779	NA
ENSG00000065978	614.52059	559.79227	724.39549	759.54602	519.63462	632.65015	591.62588	626.23236	579.83862	611.69167	5237.26185	-0.02565	0.12317	-0.20824	0.83504	0.99924
ENSG00000117385	20.52531	30.82677	39.62266	25.98658	29.59599	28.42745	39.39819	29.92528	25.03822	22.31563	244.83282	0.13249	0.20004	0.66229	0.50778	0.99924
ENSG00000228452	3.71579	4.09205	2.98335	1.60411	2.04581	1.3935	2.1767	1.58787	1.86331	1.78525	19.42665	-0.02035	0.44843	-0.04538	0.96381	NA
ENSG00000001460	13.62456	17.1866	5.87348	12.99329	4.50077	4.73791	14.91037	11.23725	20.61286	16.71643	104.12803	-0.20298	0.27262	-0.74457	0.45653	0.99924
ENSG00000001461	31.14184	47.60417	15.47615	28.71357	12.54761	14.49243	63.12417	27.60455	33.30666	29.13204	256.88399	-0.25688	0.26318	-0.97605	0.32904	0.99924
ENSG00000117602	23.71027	49.51379	16.12875	33.5259	12.13845	11.14802	44.18692	27.23811	37.84847	44.79355	255.96832	-0.26857	0.26619	-1.00892	0.31301	0.99924
ENSG00000116539	309.64902	188.50704	217.03896	191.37031	242.08699	249.52986	200.47367	262.73177	197.97663	194.99802	1882.5927	-0.05645	0.15281	-0.36938	0.71184	0.99924
ENSG00000084652	142.26161	141.31208	164.9235	182.22688	162.57335	160.81019	167.17023	161.47439	157.91548	168.9496	1355.4967	-0.1066	0.12164	-0.87638	0.38082	0.99924
ENSG00000224066	34.85763	36.01003	14.17093	13.95576	12.41122	11.05512	13.38668	11.97011	12.6938	11.68527	143.56212	-0.06584	0.19196	-0.34299	0.73161	0.99924
ENSG00000160051	14.50927	14.45857	11.09435	12.35165	14.04787	11.98412	12.08066	16.00087	11.8786	11.76642	109.01424	-0.03514	0.21267	-0.16522	0.86877	0.99924
ENSG00000116478	49.01302	57.56149	56.40402	42.82973	86.06022	79.24384	52.13186	66.56849	42.15738	50.06816	485.01588	0.07816	0.15613	0.50063	0.61663	0.99924
ENSG00000175130	196.40595	145.26773	232.98125	284.40868	236.63151	275.1703	250.75534	299.86355	296.03329	282.39414	2108.07295	-0.07691	0.14215	-0.54101	0.5885	0.99924
ENSG00000162526	7.07769	4.63766	2.42397	1.28329	4.228	4.27341	2.72087	5.37434	2.67851	1.7041	29.99033	0.32057	0.38737	0.82756	0.40792	NA
ENSG00000168679	16.80952	19.23263	16.12875	20.85343	19.36696	19.13743	20.13443	15.51229	11.0634	10.8738	141.65796	-0.15512	0.20556	-0.75464	0.45047	0.99924
ENSG00000134248	24.59498	32.87279	35.70701	31.92179	24.95883	26.75525	34.17412	26.87168	27.36736	28.23941	247.28022	0.01074	0.1825	0.05887	0.95306	0.99924
ENSG00000198492	71.30775	67.92801	71.88017	70.74124	68.19352	73.29823	73.68115	80.37076	70.45639	59.80588	593.63015	0.0419	0.13183	0.31781	0.75063	0.99924
ENSG00000253304	6.19298	11.18493	3.16981	2.56658	4.228	6.22431	3.91805	5.74077	2.44559	1.7041	39.18261	0.531	0.32478	1.63494	0.10206	NA
ENSG00000116353	12.5629	10.36652	9.60267	10.74754	9.68348	9.19712	16.21638	10.62653	12.34443	10.7115	94.39315	-0.22667	0.2324	-0.97535	0.32939	0.99924
ENSG00000116141	67.06113	56.33387	77.94011	54.70015	98.06228	96.15168	60.0768	85.7451	40.52698	55.26161	575.72646	0.01891	0.17125	0.11042	0.91207	0.99924
ENSG00000162817	0	2.45523	0.74584	0.96247	1.36387	2.0438	1.74136	1.83216	0.11646	1.29836	10.51183	0.16205	0.81132	0.19974	0.84169	NA
ENSG00000117593	67.7689	36.96484	42.2331	46.03795	39.55224	31.40026	35.15363	35.91034	37.73202	38.62632	345.06098	-0.30821	0.16685	-1.84721	0.06472	0.84206
ENSG00000270084	14.86315	8.3205	5.3141	4.65192	5.72826	5.85271	4.78873	9.89367	5.35701	3.89509	56.88592	0.1315	0.31221	0.4212	0.67361	0.99924
ENSG00000236535	1.06165	0.2728	0.83907	0.80205	1.36387	1.0219	0.3265	0.97715	0.23291	0.56803	6.18235	-0.39919	0.78791	-0.50665	0.6124	NA
ENSG00000197852	30.43407	54.69705	42.2331	43.63179	48.00824	53.8821	64.86553	66.3242	46.69919	39.68125	411.53059	0.19643	0.17888	1.09807	0.27217	0.99924
ENSG00000227811	3.18496	5.45606	4.19534	4.3311	2.86413	5.10951	8.16261	6.96221	2.56205	2.92132	38.37898	0.16843	0.35041	0.48066	0.63076	NA
ENSG00000284830	14.33233	21.41506	4.19534	3.52904	4.228	4.45921	7.1831	6.35149	3.02788	3.32706	59.74869	0.09157	0.2866	0.3195	0.74935	0.99924
ENSG00000232558	0	0	0	0	2.04581	1.2077	0.10883	0.24429	0.23291	0.08115	3.15579	0.14578	1.35778	0.10736	0.9145	NA
ENSG00000237556	1.59248	0.95481	0.55938	0.80205	2.18219	2.3225	0.54417	1.58787	1.28103	0.48689	10.14301	0.31988	0.63054	0.5073	0.61194	NA
ENSG00000231437	4.24662	4.36485	5.3141	4.01027	7.91045	6.31721	4.13572	5.25219	3.26079	5.11231	41.67484	-0.08633	0.32204	-0.26808	0.78864	NA
ENSG00000276600	14.50927	13.23096	8.39068	15.88069	3.68245	3.53021	19.91677	4.27504	8.96718	10.8738	87.93604	-0.75728	0.32371	-2.33935	0.01932	0.52749
ENSG00000228548	1.94637	1.09121	0	0.16041	0.54555	0.4645	0.43534	0.85501	0.8152	0.08115	5.24834	0.22299	0.94374	0.23629	0.81321	NA
ENSG00000233706	20.70225	14.32217	6.33963	6.89767	7.50129	5.29531	4.24456	5.61862	6.05576	5.4369	68.44313	-0.1742	0.26353	-0.66103	0.50859	0.99924
ENSG00000287532	1.59248	0.4092	0.65261	0.64164	0.27277	0.929	0.10883	1.22144	0.46583	0.32459	5.4677	0.6264	0.89248	0.70186	0.48276	NA
ENSG00000215845	0.70777	0.68201	0.18646	1.28329	0.54555	0.6503	0.43534	0.24429	0.8152	0.89263	5.48785	-0.67574	0.82802	-0.81609	0.41445	NA
ENSG00000158773	94.48719	72.02006	82.13545	81.32837	79.9228	97.91678	82.6056	95.39447	78.49191	82.20266	709.86145	-0.02992	0.1448	-0.20664	0.83629	0.99924
ENSG00000186517	8.13935	4.09205	2.70366	2.40616	1.50026	2.78701	1.85019	3.29789	2.09622	1.94755	25.56812	0.13374	0.42277	0.31633	0.75175	NA
ENSG00000162755	4.42356	7.77489	5.68702	6.73726	4.09161	2.4154	6.96543	4.76362	8.50135	12.25331	54.37306	-0.31065	0.31791	-0.97716	0.32849	NA
ENSG00000143256	18.402	11.32133	13.1454	12.03082	9.27432	11.51962	9.6863	10.99296	8.73426	10.14347	96.4786	-0.10155	0.2358	-0.43067	0.66671	0.99924
ENSG00000158793	63.34534	46.37655	44.7503	48.1233	38.59753	34.09436	40.81304	40.7961	39.1295	53.31407	378.18639	-0.27981	0.14956	-1.87085	0.06137	0.83193
ENSG00000158796	52.02103	45.83095	36.73254	34.32795	39.82502	39.94707	36.89499	41.28468	37.14973	43.0083	341.16362	-0.06927	0.14975	-0.46261	0.64365	0.99924
ENSG00000174574	133.76838	118.66941	119.33413	135.70769	117.02008	117.70451	134.8463	108.70817	129.38355	131.70278	1050.24946	-0.17976	0.13003	-1.38247	0.16683	0.99924
ENSG00000168653	102.0957	105.43846	107.30749	105.39002	83.74164	93.92207	96.53645	79.76004	95.96044	91.21006	808.90556	-0.03531	0.13893	-0.25415	0.79938	0.99924
ENSG00000287422	1.94637	0.68201	0.27969	0.32082	1.36387	0.8361	0.3265	0.73286	0.8152	0.08115	6.04044	0.19214	0.85331	0.22517	0.82184	NA
ENSG00000226438	14.86315	17.73221	4.3818	6.57685	4.50077	4.36631	4.57106	5.0079	6.87095	7.38444	63.85416	-0.10082	0.27466	-0.36707	0.71357	0.99924
